College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Category,City,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal,CTX_Seats,CTX_Avg_Rank,CTX_Best_Rank,CTX_Worst_Rank,CTX_Active_Colleges,CTX_Active_Branches,Round_Premium
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),96379,2024,4,COMEDK,Below Average,Belagavi,1,4,3,26615,100543,74512.0,73928,Deteriorated,339,60101.0,434,102126,83,38,1
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),51162,2024,4,COMEDK,Average,Belagavi,1,4,3,26008,51162,39571.0,25154,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CH-Chemical Engineering,70242,2024,4,COMEDK,Average,Bangalore,1,4,3,13421,70242,35916.0,56821,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),2175,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1227,2175,1758.0,948,Deteriorated,339,60101.0,434,102126,83,38,1
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),84628,2024,4,COMEDK,Below Average,Mandya,1,4,3,60532,84628,74714.0,24096,Deteriorated,339,60101.0,434,102126,83,38,1
E080,"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),54572,2024,4,COMEDK,Average,Mangaluru,1,4,3,49541,69117,57743.0,19576,Deteriorated,339,60101.0,434,102126,83,38,1
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),77427,2024,4,COMEDK,Average,Mysuru,1,4,3,72058,98849,82778.0,26791,Deteriorated,339,60101.0,434,102126,83,38,1
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),12789,2024,4,COMEDK,Very Good,Mysuru,1,4,3,5297,12789,8667.0,7492,Deteriorated,339,60101.0,434,102126,83,38,1
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),44240,2024,4,COMEDK,Good,Mandya,1,4,3,9901,44240,25741.0,34339,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CH-Chemical Engineering,16403,2024,4,COMEDK,Very Good,Bangalore,1,4,3,5878,16403,10970.0,10525,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),738,2024,4,COMEDK,Elite,Bangalore,1,4,3,321,738,533.0,417,Deteriorated,339,60101.0,434,102126,83,38,1
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),46484,2024,4,COMEDK,Good,Bangalore,1,4,3,12531,46484,26081.0,33953,Deteriorated,339,60101.0,434,102126,83,38,1
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),89418,2024,4,COMEDK,Below Average,Bangalore,1,4,3,56059,99332,81603.0,43273,Deteriorated,339,60101.0,434,102126,83,38,1
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),14139,2024,4,COMEDK,Very Good,Tumakuru,1,4,3,6953,14139,10429.0,7186,Deteriorated,339,60101.0,434,102126,83,38,1
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),97220,2024,4,COMEDK,Below Average,Mysuru,1,4,3,30879,97220,64026.0,66341,Deteriorated,339,60101.0,434,102126,83,38,1
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CO-Computer Science & Engineering (IOT),70120,2024,4,COMEDK,Average,Bangalore,1,4,3,15843,70120,39126.0,54277,Deteriorated,339,60101.0,434,102126,83,38,1
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),36704,2024,4,COMEDK,Good,Bangalore,1,4,3,4471,36704,19461.0,32233,Deteriorated,339,60101.0,434,102126,83,38,1
E173,"Presidency University-Yelahanka, Bengaluru",GM,CNW- Computer Science & Engineering (Networks),77039,2024,4,COMEDK,Average,Bangalore,4,4,1,77039,77039,77039.0,0,SingleRound,339,60101.0,434,102126,83,38,1
E173,"Presidency University-Yelahanka, Bengaluru",GM,CO-Computer Science & Engineering (IOT),79277,2024,4,COMEDK,Average,Bangalore,1,4,3,24171,79277,48661.0,55106,Deteriorated,339,60101.0,434,102126,83,38,1
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,CS-Computer Science & Engineering,66375,2024,4,COMEDK,Average,Bangalore,1,4,3,16299,66375,36792.0,50076,Deteriorated,339,60101.0,434,102126,83,38,1
E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,CS-Computer Science & Engineering,78464,2024,4,COMEDK,Average,Bangalore,1,4,3,44304,99710,74159.0,55406,Deteriorated,339,60101.0,434,102126,83,38,1
E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",GM,CS-Computer Science & Engineering,80238,2024,4,COMEDK,Below Average,Bangalore Rural,1,4,3,17986,80238,48614.0,62252,Deteriorated,339,60101.0,434,102126,83,38,1
E006,"Alvas Institute of Engineering and Technology-Moodbidri, Mangaluru",GM,CS-Computer Science & Engineering,82560,2024,4,COMEDK,Below Average,Mangaluru,1,4,3,72501,96523,83861.0,24022,Deteriorated,339,60101.0,434,102126,83,38,1
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,CS-Computer Science & Engineering,100868,2024,4,COMEDK,Below Average,Bangalore,1,4,3,33653,100868,67288.0,67215,Deteriorated,339,60101.0,434,102126,83,38,1
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,CS-Computer Science & Engineering,82217,2024,4,COMEDK,Below Average,Bangalore,1,4,3,28017,82217,52325.0,54200,Deteriorated,339,60101.0,434,102126,83,38,1
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,CS-Computer Science & Engineering,30741,2024,4,COMEDK,Good,Bangalore,1,4,3,10796,30741,19475.0,19945,Deteriorated,339,60101.0,434,102126,83,38,1
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,CS-Computer Science & Engineering,28951,2024,4,COMEDK,Good,Hubballi,1,4,3,11366,28951,19105.0,17585,Deteriorated,339,60101.0,434,102126,83,38,1
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,CV-Civil Engineering,64944,2024,4,COMEDK,Average,Hubballi,1,4,3,64944,94080,81177.0,29136,Improved,339,60101.0,434,102126,83,38,1
E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru",GM,CS-Computer Science & Engineering,101217,2024,4,COMEDK,Below Average,Bangalore,1,4,3,19684,101217,55164.0,81533,Deteriorated,339,60101.0,434,102126,83,38,1
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,CS-Computer Science & Engineering,10896,2024,4,COMEDK,Very Good,Bangalore,1,4,3,3787,10896,7073.0,7109,Deteriorated,339,60101.0,434,102126,83,38,1
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,CS-Computer Science & Engineering,76181,2024,4,COMEDK,Average,Davangere,1,4,3,44576,76181,60599.0,31605,Deteriorated,339,60101.0,434,102126,83,38,1
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,CS-Computer Science & Engineering,97717,2024,4,COMEDK,Below Average,Bagalkote,1,4,3,39970,97717,71534.0,57747,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CS-Computer Science & Engineering,3716,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1365,3716,2482.0,2351,Deteriorated,339,60101.0,434,102126,83,38,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CV-Civil Engineering,61017,2024,4,COMEDK,Average,Bangalore,1,4,3,16264,61017,35196.0,44753,Deteriorated,339,60101.0,434,102126,83,38,1
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,CS-Computer Science & Engineering,12938,2024,4,COMEDK,Very Good,Bangalore,1,4,3,4647,12938,8231.0,8291,Deteriorated,339,60101.0,434,102126,83,38,1
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,CV-Civil Engineering,95282,2024,4,COMEDK,Below Average,Bangalore,1,4,3,29748,95282,57853.0,65534,Deteriorated,339,60101.0,434,102126,83,38,1
E030,"Brindavan College of Engineering-Yelahanka, Bengaluru",GM,CS-Computer Science & Engineering,91793,2024,4,COMEDK,Below Average,Bangalore,1,4,3,65098,96735,84542.0,31637,Deteriorated,339,60101.0,434,102126,83,38,1
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,CS-Computer Science & Engineering,22573,2024,4,COMEDK,Good,Bangalore,1,4,3,8542,22573,14871.0,14031,Deteriorated,339,60101.0,434,102126,83,38,1
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,CS-Computer Science & Engineering,81358,2024,4,COMEDK,Below Average,Bangalore,1,4,3,18356,81358,43370.0,63002,Deteriorated,339,60101.0,434,102126,83,38,1
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,CS-Computer Science & Engineering,47289,2024,4,COMEDK,Good,Bangalore,1,4,3,13083,47289,27436.0,34206,Deteriorated,339,60101.0,434,102126,83,38,1
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),55266,2024,4,COMEDK,Average,Bangalore,1,4,3,13694,55266,31058.0,41572,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,CS-Computer Science & Engineering,5873,2024,4,COMEDK,Very Good,Bangalore,1,4,3,2385,5873,3972.0,3488,Deteriorated,339,60101.0,434,102126,83,38,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),7599,2024,4,COMEDK,Very Good,Bangalore,1,4,3,2870,7599,4956.0,4729,Deteriorated,339,60101.0,434,102126,83,38,1
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,CS-Computer Science & Engineering,76938,2024,4,COMEDK,Average,Bangalore,1,4,3,38648,101294,72293.0,62646,Deteriorated,339,60101.0,434,102126,83,38,1
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,CS-Computer Science & Engineering,57489,2024,4,COMEDK,Average,Bangalore,1,4,3,14081,57489,31319.0,43408,Deteriorated,339,60101.0,434,102126,83,38,1
E045,"Dr H N National College Of Engineering-Jayanagar, Bengaluru",GM,CS-Computer Science & Engineering,66297,2024,4,COMEDK,Average,Bangalore,1,4,3,66297,100705,81294.0,34408,Improved,339,60101.0,434,102126,83,38,1
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,CS-Computer Science & Engineering,100510,2024,4,COMEDK,Below Average,Bangalore,1,4,3,47123,100510,81427.0,53387,Deteriorated,339,60101.0,434,102126,83,38,1
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,CS-Computer Science & Engineering,83252,2024,4,COMEDK,Below Average,Bangalore,1,4,3,62492,94259,80001.0,31767,Deteriorated,339,60101.0,434,102126,83,38,1
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,CS-Computer Science & Engineering,98020,2024,4,COMEDK,Below Average,Bangalore,1,4,3,26511,98020,55697.0,71509,Deteriorated,339,60101.0,434,102126,83,38,1
E051,"GM Institute of Technology-P B Road, Davangere",GM,CS-Computer Science & Engineering,99703,2024,4,COMEDK,Below Average,Davangere,1,4,3,65593,101537,88944.0,35944,Deteriorated,339,60101.0,434,102126,83,38,1
E053,"Gopalan College of Engineering And Management-Whitefield, Bengaluru",GM,CS-Computer Science & Engineering,45603,2024,4,COMEDK,Good,Bangalore,1,4,3,45603,81358,64724.0,35755,Improved,339,60101.0,434,102126,83,38,1
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,CS-Computer Science & Engineering,35762,2024,4,COMEDK,Good,Mysuru,1,4,3,28960,35762,33467.0,6802,Deteriorated,339,60101.0,434,102126,83,38,1
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology University-Manasagangothri, Mysuru",GM,CS-Computer Science & Engineering,5158,2024,4,COMEDK,Very Good,Mysuru,1,4,3,2384,5158,3560.0,2774,Deteriorated,339,60101.0,434,102126,83,38,1
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,CS-Computer Science & Engineering,66504,2024,4,COMEDK,Average,Shivamogga,1,4,3,40429,66504,57189.0,26075,Deteriorated,339,60101.0,434,102126,83,38,1
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,CS-Computer Science & Engineering,41133,2024,4,COMEDK,Good,Bangalore,1,4,3,11017,41133,24260.0,30116,Deteriorated,339,60101.0,434,102126,83,38,1
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,CV-Civil Engineering,68354,2024,4,COMEDK,Average,Bangalore,1,4,3,40173,83560,64029.0,43387,Deteriorated,339,60101.0,434,102126,83,38,1
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,CS-Computer Science & Engineering,96627,2024,4,COMEDK,Below Average,Belagavi,1,4,3,27414,96627,59201.0,69213,Deteriorated,339,60101.0,434,102126,83,38,1
E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",GM,CS-Computer Science & Engineering,60674,2024,4,COMEDK,Average,Bangalore,1,4,3,55932,93988,70198.0,38056,Deteriorated,339,60101.0,434,102126,83,38,1
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,CS-Computer Science & Engineering,90354,2024,4,COMEDK,Below Average,Bangalore,1,4,3,38487,90354,72887.0,51867,Deteriorated,339,60101.0,434,102126,83,38,1
E072,"K L E Institute of Technology-Gokul, Hubbali",GM,CS-Computer Science & Engineering,89979,2024,4,COMEDK,Below Average,Hubbali,1,4,3,26749,89979,57432.0,63230,Deteriorated,339,60101.0,434,102126,83,38,1
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,CS-Computer Science & Engineering,41505,2024,4,COMEDK,Good,Belagavi,1,4,3,22170,41505,32758.0,19335,Deteriorated,339,60101.0,434,102126,83,38,1
E074,"KLS Vishwanathrao Deshpande Institute of Technology-Dandeli Road, Haliyal",GM,CS-Computer Science & Engineering,94377,2024,4,COMEDK,Below Average,Haliyal,1,4,3,67929,96723,86343.0,28794,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CS-Computer Science & Engineering,1585,2024,4,COMEDK,Excellent,Bangalore,1,4,3,761,1585,1174.0,824,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CV-Civil Engineering,82286,2024,4,COMEDK,Below Average,Bangalore,1,4,3,16724,82286,42676.0,65562,Deteriorated,339,60101.0,434,102126,83,38,1
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),2990,2024,4,COMEDK,Excellent,Bangalore,1,4,3,1611,2990,2362.0,1379,Deteriorated,339,60101.0,434,102126,83,38,1
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CS-Computer Science & Engineering,91204,2024,4,COMEDK,Below Average,Mandya,1,4,3,54581,91204,76990.0,36623,Deteriorated,339,60101.0,434,102126,83,38,1
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,CS-Computer Science & Engineering,66287,2024,4,COMEDK,Average,Hassan,1,4,3,51370,77630,65096.0,26260,Deteriorated,339,60101.0,434,102126,83,38,1
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,CS-Computer Science & Engineering,93542,2024,4,COMEDK,Below Average,Mysuru,1,4,3,63089,93542,83391.0,30453,Deteriorated,339,60101.0,434,102126,83,38,1
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,CS-Computer Science & Engineering,98172,2024,4,COMEDK,Below Average,Bangalore,1,4,3,78170,98172,91505.0,20002,Deteriorated,339,60101.0,434,102126,83,38,1
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",GM,CS-Computer Science & Engineering,10182,2024,4,COMEDK,Very Good,Mysuru,1,4,3,4498,10182,7211.0,5684,Deteriorated,339,60101.0,434,102126,83,38,1
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,CS-Computer Science & Engineering,15857,2024,4,COMEDK,Very Good,Bangalore,1,4,3,6378,15857,10714.0,9479,Deteriorated,339,60101.0,434,102126,83,38,1
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CS-Computer Science & Engineering,54992,2024,4,COMEDK,Average,Mandya,1,4,3,9527,54992,29519.0,45465,Deteriorated,339,60101.0,434,102126,83,38,1
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,CS-Computer Science & Engineering,82808,2024,4,COMEDK,Below Average,Shivamogga,1,4,3,18923,82808,54814.0,63885,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CS-Computer Science & Engineering,434,2024,4,COMEDK,Elite,Bangalore,1,4,3,193,434,318.0,241,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CV-Civil Engineering,37093,2024,4,COMEDK,Good,Bangalore,1,4,3,9115,37093,20419.0,27978,Deteriorated,339,60101.0,434,102126,83,38,1
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),862,2024,4,COMEDK,Elite,Bangalore,1,4,3,424,862,644.0,438,Deteriorated,339,60101.0,434,102126,83,38,1
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CS-Computer Science & Engineering,32495,2024,4,COMEDK,Good,Bangalore,1,4,3,11111,32495,20076.0,21384,Deteriorated,339,60101.0,434,102126,83,38,1
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CY-Computer Science & Engineering (Cyber Security),49216,2024,4,COMEDK,Good,Bangalore,1,4,3,12792,49216,27449.0,36424,Deteriorated,339,60101.0,434,102126,83,38,1
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,CS-Computer Science & Engineering,97889,2024,4,COMEDK,Below Average,Bangalore,1,4,3,20283,97889,50183.0,77606,Deteriorated,339,60101.0,434,102126,83,38,1
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,CS-Computer Science & Engineering,93381,2024,4,COMEDK,Below Average,Chikkaballapur,1,4,3,47556,93381,78106.0,45825,Deteriorated,339,60101.0,434,102126,83,38,1
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,CS-Computer Science & Engineering,77460,2024,4,COMEDK,Average,Mangaluru,1,4,3,49525,96203,74396.0,46678,Deteriorated,339,60101.0,434,102126,83,38,1
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CS-Computer Science & Engineering,94982,2024,4,COMEDK,Below Average,Bangalore,1,4,3,43289,94982,69978.0,51693,Deteriorated,339,60101.0,434,102126,83,38,1
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,CS-Computer Science & Engineering,77593,2024,4,COMEDK,Average,Bangalore,1,4,3,27437,77593,51804.0,50156,Deteriorated,339,60101.0,434,102126,83,38,1
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,CS-Computer Science & Engineering,51370,2024,4,COMEDK,Average,Dharwad,1,4,3,21120,51370,34020.0,30250,Deteriorated,339,60101.0,434,102126,83,38,1
E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,CS-Computer Science & Engineering,101910,2024,4,COMEDK,Below Average,Bangalore,1,4,3,69088,101910,88343.0,32822,Deteriorated,339,60101.0,434,102126,83,38,1
E124,"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru",GM,CS-Computer Science & Engineering,67287,2024,4,COMEDK,Average,Tumakuru,1,4,3,67287,96649,77074.0,29362,Improved,339,60101.0,434,102126,83,38,1
